location_prefix,count
商丘市梁园区光彩市场一区,107
商丘市梁园区京陇商贸城甲区,46
商丘市梁园区京陇商贸城丙区,159
商丘市梁园区京九建材商城,33
商丘市梁园区五交化一条街,40
商丘市梁园区,137
商丘市城乡一体化示范区贾寨镇财富商业街,35
商丘市城乡一体化示范区贾寨镇大街,76
商丘市城乡一体化示范区白云市场四区,66
商丘市城乡一体化示范区白云市场五区,72
商丘市城乡一体化示范区白云市场二区,45
商丘市城乡一体化示范区白云市场三区,73
商丘市城乡一体化示范区白云市场一区,45
商丘市城乡一体化示范区白云世贸,59
商丘市城乡一体化示范区农产品批发市场蔬菜区凉台C,43
商丘市城乡一体化示范区农产品批发市场蔬菜区凉台B,46
商丘市城乡一体化示范区农产品批发市场蔬菜区,50
商丘市城乡一体化示范区农产品批发市场菜区,44
商丘市城乡一体化示范区农产品批发市场肉食区,165
商丘市城乡一体化示范区农产品批发市场综合区,67
商丘市城乡一体化示范区农产品批发市场粮油区,90
商丘市城乡一体化示范区农产品批发市场瓜果区凉台B,73
商丘市城乡一体化示范区农产品批发市场瓜果区,157
商丘市城乡一体化示范区农产品批发市场水果区凉台C,48
商丘市城乡一体化示范区农产品批发市场水产区,66
商丘市城乡一体化示范区农产品批发市场干鲜区,66
商丘市城乡一体化示范区农产品批发市场四季冷库,118
商丘市城乡一体化示范区农产品批发市场兽药区,86
商丘市城乡一体化示范区农产品批发市场,46
商丘市城乡一体化示范区农产品中心批发市场蔬菜区,162
商丘市城乡一体化示范区农产品中心批发市场瓜果区,136
商丘市城乡一体化示范区农产品中心批发市场果菜区香蕉,31
商丘市城乡一体化示范区光彩市场夜市摊位,62
商丘市城乡一体化示范区光彩市场五路,34
商丘市城乡一体化示范区光彩市场二区,117
商丘市城乡一体化示范区光彩市场一区,341
商丘市城乡一体化示范区光彩市场,124
商丘市城乡一体化示范区亿丰国际商业博览城,93
商丘市城乡一体化示范区亿丰国际博览城二期,58
商丘市城乡一体化示范区亿丰国际博览城一期,41
商丘市城乡一体化示范区亿丰国际博览城,172
商丘市城乡一体化示范区亿丰博览城,38
商丘市城乡一体化示范区中州新城B区北门东侧,40
商丘市城乡一体化示范区中州办事处红旗社区,51
商丘市城乡一体化示范区中州办事处周庄村,36
商丘市城乡一体化示范区中原佳海商贸城二期,126
商丘市城乡一体化示范区中原佳海商贸城一期,143
商丘市城乡一体化示范区中原佳海商贸城,729
商丘市城乡一体化示范区万达广场室内步行街,52
商丘市城乡一体化示范区,99
商丘市,34
商丘城乡一体化示范区白云市场一区,37
唐河县龙潭镇龙潭街南段,119
唐河县龙潭镇龙潭街中段,31
唐河县黑龙镇黑龙镇街,80
唐河县马振抚镇马振抚街,146
唐河县马振抚镇双河街,84
唐河县马振抚镇双河油区,33
唐河县马振抚乡马振抚街,100
唐河县马振抚乡双河街,91
唐河县郭滩镇郭滩街,208
唐河县苍台镇苍台街,261
唐河县祁仪镇祁仪街,93
唐河县祁仪乡祁仪街,234
唐河县王集乡王集街,174
唐河县滨河街道友兰大道西段,45
唐河县滨河街道办事处银化路西段,45
唐河县滨河街道办事处银化路,31
唐河县滨河街道办事处解放路西段,31
唐河县滨河街道办事处舒心园市场,51
唐河县滨河街道办事处舒心园,49
唐河县滨河街道办事处新春路中段,68
唐河县滨河街道办事处新华路南段,57
唐河县滨河街道办事处新华路北段,35
唐河县滨河街道办事处新华路中段,84
唐河县滨河街道办事处建设路西段,55
唐河县滨河街道办事处和美步行街,71
唐河县滨河街道办事处人民路南段,57
唐河县滨河街道办事处人民路北段,49
唐河县滨河街道办事处人民路中段,70
唐河县源潭镇源中街,241
唐河县源潭镇张岗村张岗,31
唐河县源潭镇刘岗村,61
唐河县源潭镇仓库街,61
唐河县湖阳镇湖阳街,40
唐河县毕店镇毕店街正兴路中段,46
唐河县毕店镇毕店街,138
唐河县毕店镇毕店村,50
唐河县桐河乡桐河街,110
唐河县桐寨铺镇高营村,32
唐河县桐寨铺镇桐寨铺街,575
唐河县桐寨铺镇戴河村,36
唐河县昝岗乡昝岗街,191
唐河县昝岗乡岗柳村,72
唐河县文峰街道黉学路,31
唐河县文峰街道银化路东段,43
唐河县文峰街道通达路,36
唐河县文峰街道解放路东段,151
唐河县文峰街道职专路,37
唐河县文峰街道星江路南段,31
唐河县文峰街道星江路北段,34
唐河县文峰街道星江路中段,72
唐河县文峰街道新春路南段,50
唐河县文峰街道新春路北段,40
唐河县文峰街道新春路中段,138
唐河县文峰街道文峰路南段,75
唐河县文峰街道文峰路北段,110
唐河县文峰街道文峰路中段,219
唐河县文峰街道建设路中段,62
唐河县文峰街道建设路东段,210
唐河县文峰街道友兰大道中段,36
唐河县文峰街道友兰大道东段,110
唐河县文峰街道北京大道中段,35
唐河县文峰街道北京大道东段,47
唐河县文峰街道农贸市场,108
唐河县张店镇白秋村,67
唐河县张店镇张店街,108
唐河县张店镇张店南北街,72
唐河县少拜寺镇涧岭店街,129
唐河县少拜寺镇少拜寺街,247
唐河县少拜寺乡涧岭店街,35
唐河县少拜寺乡少拜寺街,118
唐河县大河屯镇大河屯街建设路西段,42
唐河县大河屯镇大河屯街建设路中段,31
唐河县大河屯镇大河屯街建设路东段,46
唐河县大河屯镇大河屯街人民路中段,43
唐河县大河屯镇大河屯街,375
唐河县城郊乡陈庄村,33
唐河县城郊乡王岗村,47
唐河县城郊乡牛庄村,42
唐河县城郊乡牛园村,52
唐河县城郊乡油田基地,68
唐河县城郊乡小罗湾村,52
唐河县城郊乡刘岗村,56
唐河县古城乡古城街,211
唐河县古城乡井楼街,228
唐河县兴唐街道谢岗村,52
唐河县兴唐街道旭生路创业家园,33
唐河县兴唐街道新春路南段路东,42
唐河县兴唐街道新春路南段,81
唐河县兴唐街道新春南路,85
唐河县兴唐街道工业路,32
唐河县兴唐街道宛东建材城,73
唐河县兴唐街道大张庄村,46
唐河县兴唐街道伏牛路创业家园,38
唐河县东城街道牛庄村,45
唐河县东城街道刘马洼村,31
唐河县上屯镇长秋街,40
唐河县上屯镇茨园村王庄,43
唐河县上屯镇上屯街,56
唐河县上屯镇丁岗街,325
和平大道,31
周堂镇周二村,45
周堂镇周一村,71
周口恒丰建材家居大世界,31
周口市黄淮市场西区,111
周口市黄淮市场东区,164
周口市黄淮市场,48
周口市麒麟建材城,148
周口市莲花路与中州路交叉口向北,66
周口市聚通科技市场,32
周口市示范区许湾乡许湾村,36
周口市淮阳区城关回族镇新华大街,110
周口市淮阳区城关回族镇大同街,39
周口市沈丘县北城,36
周口市沈丘县,526
周口市恒丰建材家居大世界,31
周口市开发区黄淮市场东区,185
周口市开发区麒麟建材城,59
周口市开发区太昊路东,133
周口市庆丰街顺和家园,47
周口市市辖区黄淮市场东区,75
周口市工农路南段,39
周口市川汇区银珠路,31
周口市川汇区金海办事处康楼,73
周口市川汇区蔬菜乡闫庄村六组白庄,105
周口市川汇区蔬菜乡闫庄村七组,40
周口市川汇区蔬菜乡西杨庄村八组北提根,60
周口市川汇区汉阳路滨江国际,35
周口市川汇区新民街北段,70
周口市川汇区文明路南段,32
周口市川汇区建设路西段,100
周口市川汇区建设路中段,45
周口市川汇区建设路,68
周口市川汇区复兴街,89
周口市川汇区华耀城文昌二组,90
周口市川汇区华耀城文昌一组,94
周口市川汇区华耀城A区,2468
周口市川汇区健康街北段,83
周口市川汇区中州路北段关帝上城,31
周口市太昊路,169
周口市太康县黄河路绿地上境,59
周口市太康县芝麻洼乡东街路西,39
周口市太康县淮河路双创基地,67
周口市太康县未来路合发利创业园区,152
周口市太康县城关镇程庄社区,54
周口市太康县城关镇支农路中段,35
周口市太康县城关镇建设路北段,53
周口市太康县城关镇建设北路,38
周口市太康县城关镇北大街,167
周口市大庆路南段路东,43
周口市商水县黄寨镇郑埠口村一组,79
周口市商水县黄寨镇程王营村一组,90
周口市商水县黄寨镇后王村一组,56
周口市商水县胡吉镇尚庄,81
周口市商水县胡吉镇北康庄一组,197
周口市商水县胡吉镇北康庄,64
周口市商水县张明乡沟西村,116
周口市商水县张明乡何渡口村,70
周口市商水县张明乡东老门潭村,173
周口市商水县姚集镇骆庄村,110
周口市商水县大武乡雷庄村,57
周口市商水县固墙镇郁庄村,89
周口市八一路南段,44
周口市八一路中段,36
周口市交通路东段,68
周口市五一路南段,48
周口市五一路与莲花路交叉口麒麟建材城,126
周口市中州路与莲花路交叉口西,40
周口市中原路黄淮市场东区,141
周口市七一路中段,32
君凤煌:https://wap.jfhzfsn.com/#/pages/shopping/storeid,53
吕潭乡尚村岗,57
向阳路,41
后河镇后河村,69
后台乡双庙村,39
吉利区里村市场,51
吉利区河阳路中段,46
吉利区冶戌市场,47
吉利区中原路中段,57
叶县邓李乡邓李街,51
叶县邓李乡天心超市,32
叶县邓李乡军伟量贩,45
叶县辛店镇辛店村,89
叶县聚鑫源农贸市场,33
叶县昆阳大道南段路西,32
叶县昆阳大道中段路西,40
叶县昆阳大道中段路东,42
叶县昆阳大道中段,38
叶县昆阳商城,283
叶县文化路东段,58
叶县德化街南段,44
叶县常村镇常村街,108
叶县夏李乡河北路口,39
叶县夏李乡夏李街,101
叶县叶邑镇常庄村,69
叶县健康路西段路南,36
叶县保安镇保安街,40
叶县保安镇,52
叶县东菜园商业街中段路南,31
叶县东菜园商业街中段路北,32
台前县马楼乡黄那里村,38
台前县金水路南段,39
台前县金水路北段,51
台前县金水路中段,54
台前县金水大市场,46
台前县金水南路,44
台前县清水河乡清东村,40
台前县槐荫路北段,43
台前县槐荫路中段,38
台前县新华街西段,44
台前县新华街中段,49
台前县打渔陈镇玄桥村,38
台前县打渔陈镇打渔陈村,35
台前县孙口镇金水南路,55
台前县孙口镇访贤路,44
台前县孙口镇白腊仝村,40
台前县孙口镇建德步行街A-,43
台前县孙口镇平安路,37
台前县孙口镇南孟社区,58
台前县孙口镇凤鸣路,46
台前县夹河乡丁桥村,44
台前县后方乡后张村,44
台前县侯庙镇苗口东村,58
台前县侯庙镇国庄村,32
台前县人民路西段,58
台前县人民路中段,40
台前县人民路东段,113
召陵区阳山路东城办电子产业园,131
召陵区邓襄镇王庄村,66
召陵区老窝镇五七街,167
召陵区姬石镇宋寨村,34
召陵区召陵镇黄庄村,65
召陵区召陵镇黄庄,61
召陵区召陵镇归村,33
召陵区东城电商园,79
召陵区东兴电商园阳山路西侧,61
召陵区万金镇万金村,46
古吕镇新正路中段路南,31
古吕镇振兴路北段路东,37
古吕镇振兴路中段路东,44
古吕镇商贸路中段路南,31
古吕镇北湖路西段路北,38
古吕镇北湖路中段路北,33
古吕街道振兴路南段路西,43
古吕街道振兴路南段路东,31
古吕街道振兴路中段路东,40
县府东街,35
县城金泰盛世步行街,57
县城解放路北段,61
县城解放路,52
县城老酒厂步行街,31
县城老街路,35
县城红旗路,59
县城灌河路南段,153
县城灌河路,182
县城汉城路中段,37
县城汉城路东段,31
县城朝阳路南段,75
县城朝阳路北段,32
县城朝阳路中段,45
县城新建路,83
县城商贸城,69
县城北干道东段路南,33
县城健康路西段,32
县城健康路中段,39
县城健康路,65
县城人民路西段,59
县城人民路南段,63
县城人民路中段,52
县城人民路,86
县城丹阳路北段,33
县城丹江大道,144
县城中心菜市场,42
县城东风路北段,32
原阳县齐街镇西街村,71
原阳县齐街镇北街村和平北路,51
原阳县齐街镇北街村,118
原阳县黄河大道北侧鑫源花园,32
原阳县靳堂乡靳堂村,54
原阳县靳堂乡包北村,51
原阳县陡门乡郭庄村,69
原阳县陡门乡杨庄村,31
原阳县陡门乡曹庄村,31
原阳县路寨乡路西村,44
原阳县路寨乡路东村,49
原阳县路寨乡许南村,56
原阳县路寨乡许北村,36
原阳县路寨乡指挥寨村,49
原阳县蒋庄乡刘士英村,39
原阳县葛埠口乡黑羊山北村,36
原阳县葛埠口乡葛庄村,46
原阳县葛埠口乡尹圪垱村,56
原阳县福宁集镇西寨村,91
原阳县福宁集镇新建村,90
原阳县福宁集镇后堤村,96
原阳县福宁集镇中岳村,38
原阳县福宁集镇东庄村,144
原阳县福宁集镇东寨村,134
原阳县桥北乡马井村,47
原阳县官厂乡黄寺村,36
原阳县官厂乡李庄村,35
原阳县官厂乡新厂村,34
原阳县官厂乡小庄村,62
原阳县官厂乡官厂村,115
原阳县官厂乡商业街,159
原阳县官厂乡刘固村,54
原阳县太平镇西衙寺村,48
原阳县太平镇衙西,36
原阳县太平镇太南村,76
原阳县太平镇太南,57
原阳县太平镇太北,51
原阳县大宾乡大宾村,82
原阳县大商道购物广场外场东,37
原阳县城关镇黄河大道,50
原阳县城关镇顺城街,51
原阳县城关镇西街,45
原阳县城关镇西干道北段,41
原阳县城关镇西干道,140
原阳县城关镇衙前街,60
原阳县城关镇蒙庄街,46
原阳县城关镇胜利路,43
原阳县城关镇胜利街,133
原阳县城关镇民主路,37
原阳县城关镇曼哈顿步行街,31
原阳县城关镇曹庄,32
原阳县城关镇新时代广场,50
原阳县城关镇新华街,104
原阳县城关镇新一路,37
原阳县城关镇文岩街,114
原阳县城关镇建设路,44
原阳县城关镇建设街,94
原阳县城关镇府君庙街,114
原阳县城关镇小北街,101
原阳县城关镇城隍庙街,32
原阳县城关镇商贸城,36
原阳县城关镇和平街,59
原阳县城关镇原新路,39
原阳县城关镇博浪沙街,111
原阳县城关镇南街,68
原阳县城关镇南干道,148
原阳县城关镇南关,31
原阳县城关镇北干道,202
原阳县城关镇刘秀街,37
原阳县城关镇中兴街,32
原阳县城关镇东街,96
原阳县原兴北东,71
原康镇原康村,100
厚坡镇韦集街,33
厚坡镇东大街,45
卫辉市顿坊店乡顿坊店村,41
卫辉市李源屯镇车站,102
卫辉市李源屯车站,32
卫辉市学院西路,42
卫辉市孙杏村镇汲城三村,32
卫辉市孙杏村镇张武店村,41
卫辉市太公镇前太公泉村,47
卫辉市唐庄镇唐庄村,54
卫辉市后河镇后河村,81
卫辉市友谊路,38
卫辉市卫辉市场,35
卫辉市南站西,41
卫辉市南站北,49
卫辉市南站东,44
卫辉市健康路西段,39
卫辉市仿古街,45
卫辉市人民路中段,38
卫辉市上乐村镇上乐一村,65
卫滨区胜利菜市-,47
卫滨区新华街,32
卫东区新东建材城,38
卫东区工人镇雅景湾一楼,783
卫东区光华路蒲城办事处吉祥电子厂,376
卫东区光华路平安大道辛北村,116
卫东区东环路街道新东建材城,50
卫东区东环路综合市场二期,54
卧龙街,44
卧龙区青华镇青华街,93
卧龙区车站南路,38
卧龙区英庄镇英庄街,58
卧龙区王村乡王村街,36
卧龙区武侯路,34
卧龙区卧龙路十二里河综合市场,34
卧龙区卧龙路,42
卧龙区十二里河综合市场,37
卧龙区光武街道百里奚路光彩大市场,218
卧龙区七一路,31
卢氏县潘河乡潘河街,36
卢氏县沙河乡沙河街,51
卢氏县横涧乡横涧街,33
卢氏县朱阳关镇朱阳关街,32
卢氏县五里川镇五里川街东,37
卢氏县五里川镇五里川街,38
卞路口中心街,268
博爱县金城乡西金城村,56
博爱县金城乡张茹集村,74
博爱县金城乡东金城村,46
博爱县柏山镇柏山市场,35
博爱县孝敬镇南水屯村,60
博爱县孝敬镇东界沟村,34
南阳高新区中关村科技产业园南新路东侧赵营,59
南阳油田中南路,34
南阳市麒麟路,64
南阳市高新区北建材市场,97
南阳市长江路中段,37
南阳市长江路,96
南阳市车站路永诚商厦,191
南阳市车站路南铁嘉园,34
南阳市车站路,109
南阳市车站南路,95
南阳市车站北路,47
南阳市示范区华耀城轻纺针织区,65
南阳市示范区华耀城建材汽配区,48
南阳市示范区华耀城副食百货区,115
南阳市示范区华耀城五金机电区,36
南阳市示范区华耀城五金区,44
南阳市示范区华耀城,33
南阳市百里奚路光彩大市场,64
南阳市百里奚路中段,40
南阳市百里奚路,93
南阳市滨河路,37
南阳市滨河东路御雕花鸟市场,49
南阳市永诚商厦,83
南阳市武侯路,68
南阳市梅溪路,72
南阳市枣林街,41
南阳市果品市场,34
南阳市明珠鞋城二区,34
南阳市明珠鞋城一区,37
南阳市新店乡菱角池新街,47
南阳市新店乡新店街,62
南阳市新华西路,178
南阳市新华城市广场C,73
南阳市新华城市广场B,35
南阳市新华城市广场A,52
南阳市新华城市广场,36
南阳市新华东路东新华商城,35
南阳市新华东路东关九组市场,36
南阳市新华东路,44
南阳市文化路,151
南阳市文化宫西街,52
南阳市文化宫街,37
南阳市文化宫东街,49
南阳市建设路,60
南阳市建设西路,43
南阳市建设中路,45
南阳市工农路,38
南阳市工农北路,45
南阳市工业路,205
南阳市工业南路,47
南阳市工业北路,70
南阳市宛城区金华街,50
南阳市宛城区解放路,63
南阳市宛城区范蠡路,37
南阳市宛城区联合街,65
南阳市宛城区红泥湾镇红泥湾街,33
南阳市宛城区白河办事处盆窑街,33
南阳市宛城区独山大道,36
南阳市宛城区滨河东路御雕花鸟市场,42
南阳市宛城区汉冶村,32
南阳市宛城区汉冢街,87
南阳市宛城区民主街,47
南阳市宛城区桑园路,79
南阳市宛城区新华东路,68
南阳市宛城区建设路,39
南阳市宛城区建设东路明珠商城,69
南阳市宛城区建设东路宇信凯旋城,66
南阳市宛城区建设东路,44
南阳市宛城区建业凯旋广场,32
南阳市宛城区工农路,119
南阳市宛城区工农北路,49
南阳市宛城区孔明路建业凯旋广场,122
南阳市宛城区医圣祠街,37
南阳市宛城区光武中路,41
南阳市宛城区光武东路,39
南阳市宛城区仲景路,44
南阳市宛城区两相路老庄农贸市场,78
南阳市官庄工区胜利路东段前营市场,42
南阳市官庄工区胜利路东段,37
南阳市官庄工区胜利路东头,1047
南阳市唐河县郭滩镇郭滩街,53
南阳市唐河县郭滩镇解放路,52
南阳市唐河县郭滩镇工业区,31
南阳市唐河县祁仪镇祁仪街北头,32
南阳市唐河县祁仪镇祁仪街,31
南阳市唐河县滨河街道福州路,57
南阳市唐河县滨河街道友兰大道西段,36
南阳市唐河县泗洲街道银花路西段,42
南阳市唐河县泗洲街道银花路,66
南阳市唐河县泗洲街道解放路,45
南阳市唐河县泗洲街道舒心园,54
南阳市唐河县泗洲街道澄源路,62
南阳市唐河县泗洲街道滨河路,34
南阳市唐河县泗洲街道新春路,92
南阳市唐河县泗洲街道新华路南段,32
南阳市唐河县泗洲街道新华路,127
南阳市唐河县泗洲街道建设路,46
南阳市唐河县泗洲街道和美步行街,54
南阳市唐河县泗洲街道友兰大道,54
南阳市唐河县泗洲街道北京大道,38
南阳市唐河县泗洲街道人民路,107
南阳市唐河县昝岗乡昝岗街,48
南阳市唐河县文峰街道通达路,40
南阳市唐河县文峰街道解放路东段,87
南阳市唐河县文峰街道职专路,44
南阳市唐河县文峰街道星江路中段,54
南阳市唐河县文峰街道星江路,40
南阳市唐河县文峰街道新春路中段,66
南阳市唐河县文峰街道文峰路南段,53
南阳市唐河县文峰街道文峰路北段,68
南阳市唐河县文峰街道文峰路中段,115
南阳市唐河县文峰街道文峰路,133
南阳市唐河县文峰街道建设路中段,51
南阳市唐河县文峰街道建设路东段,145
南阳市唐河县文峰街道廖源路,37
南阳市唐河县文峰街道友兰大道东段,94
南阳市唐河县文峰街道北京大道东段,67
南阳市唐河县文峰街道农贸市场,91
南阳市唐河县古城乡古城街,48
南阳市唐河县临港街道福州路,81
南阳市卧龙路,109
南阳市卧龙区龙王沟风景区小寨街,39
南阳市卧龙区靳岗办事处靳岗街,64
南阳市卧龙区陆营镇陆营街,62
南阳市卧龙区车站街道办事处车站路,127
南阳市卧龙区车站街道办事处新华西路,31
南阳市卧龙区车站南路,59
南阳市卧龙区谢庄乡谢庄街,31
南阳市卧龙区英庄镇英庄街,38
南阳市卧龙区石桥镇汉槐街,32
南阳市卧龙区百里奚路光彩大市场,40
南阳市卧龙区王村乡王村街,61
南阳市卧龙区汉画街,41
南阳市卧龙区新华西路,45
南阳市卧龙区建设西路,37
南阳市卧龙区建设中路,38
南阳市卧龙区工业路,128
南阳市卧龙区工业南路,52
南阳市卧龙区工业北路,34
南阳市卧龙区安皋镇安皋街,66
南阳市卧龙区卧龙路,119
南阳市卧龙区八一路,68
南阳市卧龙区光武街道办事处建设西路,37
南阳市卧龙区光武街道光彩社区百里奚路光彩大市场,131
南阳市卧龙区光彩大市场,52
南阳市卧龙区中州路,33
南阳市卧龙区七一路,84
南阳市华山路,38
南阳市医圣祠街,194
南阳市北京路,31
南阳市刘庄农贸市场茶叶区,31
南阳市兴隆路,71
南阳市八一路,158
南阳市光武中路,40
南阳市光彩大市场,177
南阳市仲景北路,59
南阳市人民路,84
南阳市人民北路,53
南阳市中州路,102
南阳市中州西路,89
南阳市中商农产品批发市场,130
南阳市三里桥市场经三街,35
南阳市三里桥市场,35
南阳市七一路,137
南阳市,58
南阳光彩大市场,55
南街集贸市场,102
南街路北,34
南向店街,34
南召县黄洋路南段,52
南召县石门乡老街,150
南召县石门乡新街,43
南召县石门乡政通街,48
南召县石门乡周庄村,43
南召县石门乡吉祥街,100
南召县皇后乡北召店街,53
南召县留山镇东街,46
南召县崔庄乡崔庄街,159
南召县城关镇黄洋路,38
南召县城关镇古城路,47
南召县城关镇伏山路,31
南召县城关镇人民路,50
南召县城关镇中华路,40
南召县城关镇东北村青峰山,53
南召县南河店镇老街,44
南召县南河店镇民族大道,31
南召县南河店镇新街,57
南召县光明路西段,36
南召县人民路南段,116
南召县产业集聚区,71
南召县云阳镇马道街,32
南召县云阳镇建设路南段,54
南召县云阳镇建设路北段,42
南召县云阳镇人民路西段,50
南召县云阳镇人民路中段,148
南召县云阳镇人民路东段,56
南京路,51
南乐县近德固乡佛善村,33
南乐县谷金楼乡谷金楼集,74
南乐县西邵乡西邵集,43
南乐县西邵乡寨里村,42
南乐县福堪镇福堪街,34
南乐县寺庄乡东寺庄,65
南乐县千口镇千口街,39
南乐县农贸市场,33
华龙区文明路农贸市场,58
华山路,41
华夏大道,265
千口镇千口街,33
千口乡千口街,39
北环水产大世界,78
北海健康路,37
北关区胜利路洹北小区二街,45
北关区月星欧蓓莎环球港,91
北关区安漳大道与东风路交叉口向东,114
北关区人民大道华隆国际小商品城二层B区,52
北关区人民大道华隆国际小商品城三层C区,48
北关区人民大道华隆国际小商品城一楼,47
北关区人民大道华隆国际小商品城一层A区,35
北关区人民大道,36
北关区,117
北京口袋时尚科技有限公司:https://weidian.com/s/,57
北京口袋时尚科技有限公司:d.weidian.com/s/,49
化庄乡化庄集,48
包屯镇包屯街,108
前高庙乡龙潭街,33
前高庙乡高庙街,39
前新华街,43
刘楼行政村,44
刘楼乡郑和路,110
刘庄店镇中心街,77
出租汽车流动经营,51
凤泉区大块镇陈堡村,31
凤泉区大块镇大块村,61
凤泉区大块镇块村营村,31
凤城大道,163
冯营乡北大街,47
内黄县高堤乡北公路,56
内黄县豆公乡东街村,45
内黄县石盘屯乡西街,33
内黄县石盘屯乡商业街,47
内黄县田氏镇南公路路南,32
内黄县楚旺镇西街村,38
内黄县果蔬城S,57
内黄县果蔬城A,33
内黄县张龙乡大张龙村,37
内黄县宋村乡代宋村,34
内黄县六村乡穆六村,39
内黄县六村乡中化村,38
内黄县亳城乡西亳城村,47
内黄县井店镇南街,46
内黄县二安镇双安大道中段路南,33
内黄县二安镇双安大道中段路北,45
内黄县二安镇双安大道东段路北,31
内黄县二安镇前安村,81
内黄县中召乡南街村,33
内黄县东庄镇北公路,44
内黄县万洋国际广场,125
内环南路,34
内环东路南段,45
内乡县赵店乡赵店街,38
内乡县赤眉镇赤眉街,43
内乡县瓦亭镇人民路,59
内乡县师岗镇西环路,40
内乡县师岗镇狮兴路,35
内乡县师岗镇文化路,58
内乡县师岗镇建设路,38
内乡县夏馆镇黄靳村,35
内乡县七里坪乡七里坪街,61
关林皂角树村第二市场,187
关林新商贸城,32
关林市场精品楼一楼,35
关林市场南方服装城B-,45
关林市场南方服装城A-,31
关林市场,334
兰考县陵园路西段,34
兰考县闫楼乡闫楼村,35
兰考县闫楼乡闫南村,67
兰考县车站路西段,43
兰考县车站路,42
兰考县购物中心,41
兰考县谷营乡谷西村,32
兰考县谷营乡西张集村,43
兰考县许河乡许河村,57
兰考县葡萄架乡贺村,42
兰考县葡萄架乡葡萄架村,65
兰考县胜利路南段,52
兰考县胜利路北段,133
兰考县胜利路中段,33
兰考县考城镇城南村,51
兰考县红庙镇双杨树村,96
兰考县红庙镇北村,50
兰考县红庙镇东村,66
兰考县爪营乡振兴街,44
兰考县爪营乡四村,34
兰考县爪营乡二村,33
兰考县爪营乡一村,51
兰考县温州商贸城,87
兰考县欧蓓莎商业广场商铺,48
兰考县方圆商场,42
兰考县新世纪商贸街,44
兰考县文明路东段,34
兰考县张君墓镇张南村,139
兰考县建设路,41
兰考县小宋乡小宋村,96
兰考县孟寨乡孟寨村,221
兰考县孟寨乡何二庄村,32
兰考县堌阳镇西关村,52
兰考县堌阳镇堌牛路,43
兰考县堌阳镇城内村,34
兰考县堌阳镇团结路,45
兰考县堌阳镇,50
兰考县坝头乡雷集村,47
兰考县固阳镇,37
兰考县南彰镇南彰村,207
兰考县兰阳路,49
兰考县仪封乡仪封村,82
兰考县仪封乡东岗头村,39
兰考县人民路西段,50
兰考县人民路中段,67
兰考县人民路东段,41
兰考县中山西街,81
兰考县中山南街,61
兰考县中山北街,72
兰考县中山东街,83
兰考县三义寨乡孟角村,40
兰考县三义寨乡三义寨村,47
六村乡穆六村,83
六峰路丹尼斯百货,34
六一路南段路东,39
六一路与七一路交叉口南,40
八里营乡八里营集,32
八一路与哈森路交叉口北,46
光彩市场C区,64
光彩市场B区,128
光山县马畈镇街道,87
光山县罗陈乡街道,108
光山县泼陂河街,144
光山县槐店街,35
光山县晏河乡河棚街,40
光山县晏河乡晏河街,80
光山县斛山乡街道,35
光山县斛山乡蔡桥街,33
光山县斛山乡茶场街,46
光山县文殊街,42
光山县寨河镇街道,141
光山县宝相寺市场,138
光山县官渡河产业集聚区,34
光山县孙铁铺镇经贸街,45
光山县孙铁铺镇卧龙台街,36
光山县孙铁铺镇东街,32
光山县城英才巷,39
光山县城紫水大街阳光小区,32
光山县城海营街,39
光山县城正大街,48
光山县城新时代花园广场,62
光山县城弦山南路,119
光山县城弦山北路,85
光山县城弦山中路,44
光山县城宝相寺市场,241
光山县城司马光西路,72
光山县城兴隆路,98
光山县城兴隆北路,33
光山县城关镇宝相寺市场,33
光山县城公安街,46
光山县城光马路,40
光山县城九龙西路,41
光山县南向店街,78
光山县十里镇街道,77
光山县北向店街,65
光山县北向店乡街道,50
光山县仙居乡街道,73
元村镇元村东关,40
偃师市高龙镇石牛村,68
偃师市高龙镇火神凹,274
偃师市高龙镇左村,59
偃师市首阳山镇市场,60
偃师市顾县镇顾县村,257
偃师市顾县镇营防口村,89
偃师市顾县镇段西村,40
偃师市顾县镇段东村,40
偃师市顾县镇史家湾村,52
偃师市诸葛镇诸葛街,75
偃师市翟镇翟西村,127
偃师市翟镇翟东村,119
偃师市翟镇王七村,54
偃师市翟镇二里头村,44
偃师市缑氏镇缑氏村,253
偃师市槐新街道办事处民主路,63
偃师市槐新街道办事处槐新路,36
偃师市槐新街道办事处城西村,41
偃师市李村镇李村街,114
偃师市府店镇西口孜村,60
偃师市府店镇府西村,249
偃师市府店镇府南村,287
偃师市岳滩镇寇圪垱村,65
偃师市岳滩镇后马郡村,32
偃师市岳滩镇前马郡村,42
偃师市山化镇山化村,43
偃师市山化镇东屯村,52
偃师市大口镇大口村,43
偃师市大口乡马村,73
偃师市大口乡韩村,40
偃师市大口乡铁村,35
偃师市大口乡草庙村,38
偃师市大口乡焦村,51
偃师市大口乡温村,41
偃师市大口乡张村,57
偃师市大口乡大口村,79
偃师市大口乡吕桥村,33
偃师市大口乡,42
偃师市城关镇西亳温州商贸城,50
偃师市城关镇洛神路,47
偃师市城关镇民主路,37
偃师市城关镇槐新路,48
偃师市城关镇槐庙商贸中心,33
偃师市城关镇商都路,45
偃师市城关镇农贸市场,49
偃师区府店镇车李村,83
